"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Day18Rep1","Day18Rep2","Day0_Rep_1","Day0Rep1","Day0Rep2"
"RNF181",493.267871627877,-0.327096155332407,0.5645077949579,-0.579436029500356,0.562294999068256,0.711290133073668,27.0856527297491,8.20052702311547,25.4434362717251,26.6188155050368,25.6125793812096
"RNF182",847.352340413239,0.442242771290719,0.381146170241688,1.16029703515134,0.245927891220665,0.411538491456695,27.8852291940959,54.3865141250016,34.0704490616467,37.4356486607938,35.77630135788
"RNF183",922.100658512531,0.624038527108724,0.354863234736443,1.75853248807867,0.0786569487336262,0.184186056153006,33.8820526766972,61.6199978670893,36.2897168445613,38.7524805232337,34.6921710137019
"RNF185",750.311853537664,0.570207990290576,0.383845623839764,1.4855138495173,0.137407757428169,0.276113159722046,26.5359439105106,49.7447063760684,34.5080511596862,28.2648553330867,28.1873889486328
"RNF186",1386.2332343881,-0.156379143954001,0.415307126924538,-0.376538551389741,0.706516560786854,0.816489416085697,32.982529154307,72.9537451207348,64.3900229972405,71.6262473748604,73.2465563785385
"RNF187",621.238432580407,-0.618357417684082,0.276011708036359,-2.24033039063193,0.0250694816719528,0.0768070211414592,15.941555757915,22.5127675823264,34.6330803305546,32.6856480141352,37.1992224346139
"RNF19A",365.299631566676,0.0408055119114901,0.268282739765803,0.152098908588421,0.879108925013446,0.93037746584146,17.3907880995437,13.1517886219776,18.5043172885274,17.7302004335669,15.9909225766282
"RNF19B",2029.13862122394,0.191172975683354,0.283530128050178,0.674259829098378,0.500146138406782,0.660326609099084,70.0628876883915,109.275890756138,91.9902124664461,87.8514971084959,98.1137961481255
"RNF2",1069.29227105155,-0.462463164156198,0.151644990624993,-3.04964352762456,0.00229113128896757,0.0107514420589768,35.5311791344125,35.8966465917507,56.3256414762269,57.2351563067663,60.3047503949114
"RNF20",626.893288014563,-1.60417789734717,0.348752500354252,-4.5997602761778,4.22977409431954e-06,4.36805950870983e-05,8.39555287564177,14.6216944091398,40.009334677897,44.4901050667222,39.5707575625037
"RNF207",908.938317605563,0.0408705369217157,0.189475218060514,0.215703865339596,0.829218588042792,0.900502083834859,37.3801997082146,38.449640853664,46.2295359286013,44.9604021604508,38.8254179508812
"RNF208",791.067069922846,0.581147098893157,0.352367321784317,1.64926502250647,0.0990933520769025,0.218391556381061,28.8846997745294,51.8335198630883,30.8509479117847,31.6509944079324,33.0659754974346
"RNF212",620.754365075693,0.661600386181524,0.56515780272132,1.17064717676341,0.241740625979363,0.407239707801079,50.1734231377639,15.4726924964443,23.4742268305474,20.9282206709211,28.4584215346773
"RNF212B",1638.5698602202,0.538914082810383,0.15715676653396,3.42914972543629,0.000605475411011076,0.00347221443831933,78.0586523318598,87.0725770237402,67.2656939272144,65.1831771907791,68.3679698297367
"RNF213",581.639906551299,-1.04162571954125,0.315648503814837,-3.29995456006431,0.000967004843348957,0.00516396045617383,11.2440440298774,17.832278102152,36.9461199916205,35.4604008671338,33.6080406695237
"RNF214",1285.5466943262,-0.144204857506094,0.212538651021446,-0.678487685948203,0.497462528889552,0.658323061764194,56.3701407364519,42.9367216776329,66.3904897311354,60.7153548003577,66.2674672878914
"RNF215",1146.23154067175,-0.172612797517859,0.196968596152579,-0.876346792785925,0.380841534122196,0.553621218108715,40.0787702753851,47.1143486516728,55.2316362311282,56.1534729911906,62.4052529367566
"RNF216",1207.61054366548,0.118722683499789,0.526574342922089,0.225462339925201,0.821619619532395,0.895727757052292,25.236632155947,78.1757788382847,57.4821613067599,55.2128788037335,56.3070197507544
"RNF217",1140.58006227183,0.420791081291823,0.242079483417398,1.73823520833563,0.0821693776164374,0.190225449400655,46.5253555191815,63.5540844291449,50.0116683473713,49.3811948414993,46.0077814810616
"RNF219",1829.94194157404,0.809984334646289,0.584789735144223,1.38508644384212,0.166026036531448,0.314463674592431,162.513916378494,40.8092264593718,65.7653438767933,71.0148611530133,66.7417743134694
"RNF220",2188.38506473145,0.740351073866131,0.255738406075937,2.89495459530743,0.00379213379629655,0.0164782510542393,143.124187118084,93.7258347972112,84.6134913852088,81.4084269244146,83.6813109412535
"RNF222",1334.87590057138,0.0382267640453404,0.262030829056693,0.145886513365455,0.884010978453726,0.933677225538619,65.1654818442671,46.2633505643684,66.9531210000433,69.133672778099,55.0196149670428
"RNF223",1201.11643127796,0.0737781904759363,0.344834248689509,0.213952618558972,0.830584006466302,0.901086851031321,66.414820069809,35.4324658168574,57.794734233931,59.1163446816806,53.3256613042644
"RNF224",576.951450722745,-0.169264983176359,0.209253174257814,-0.808900432582273,0.418572420080126,0.590816282986694,22.288193943668,21.7778146887453,32.0699823277518,28.829211845561,26.4256771393432
"RNF225",626.338133759278,-0.14199299246224,0.204828385952147,-0.693229074682125,0.488165804789307,0.650495800573626,24.0872409884484,24.2147637569353,28.5379082507187,31.2747567329496,34.4211384276573
"RNF24",1301.19735182437,0.368594980051509,0.211848210079302,1.73990131855979,0.0818763471306882,0.189864875388206,54.8709348658016,68.3506191030426,58.7011957227271,52.2029774038707,57.7976989739994
"RNF25",1731.49232298414,-0.334150816340417,0.184081200486594,-1.81523596900244,0.0694876542995502,0.167557839377608,68.4637347596978,54.4638775874839,88.4893956821301,92.9307057207644,91.7445303760787
"RNF26",2209.85521596002,-0.294487634584068,0.443585659247354,-0.66387997097051,0.506767136394336,0.665855860140348,45.5758584677696,113.260109073972,110.932131853013,116.539619825938,117.899174929377
"RNF31",1532.08873380919,0.048087252586074,0.588311744047289,0.0817377063650945,0.934855293321468,0.963004896769888,26.2860762654022,101.114045464263,71.0165690532672,74.4010002278589,73.3820726715607
"RNF32",773.000115122505,-0.826230263206959,0.540459868920448,-1.52875414201859,0.126325404666024,0.261496558750078,10.4944410945522,32.5700177050152,47.7611432717396,45.4306992541794,42.3488415694603
"RNF34",783.479615394739,-0.140713828806495,0.493711546397558,-0.285012229981727,0.775634772189571,0.864928362929433,16.2913704610668,43.9424466899018,40.290650312351,39.8341638388094,37.6735294601919
"RNF38",1081.84576352814,0.350583853434206,0.198945040780063,1.7622145898162,0.0780330479674224,0.183212550963162,57.0697701427554,44.9481717021706,45.5106181961079,47.829214432195,47.70173514384
"RNF39",508.397658802656,0.0619022536041307,0.503385183349118,0.122971942066874,0.902129316289612,0.944161394049822,31.4833232836566,11.4884741786099,23.3179403669619,25.3960430613425,23.5798349858755
"RNF4",1721.79612620935,-0.146024217342848,0.329991655931755,-0.442508817171569,0.658121051341908,0.781695369717419,47.8746408027668,84.4422192993446,87.0515602171432,90.8613985083587,81.3097758133637
"RNF40",1365.23705008847,-0.491378580342672,0.554560125162207,-0.886069080785325,0.375580303095066,0.548278152052907,20.289252782801,69.2402989215881,78.1432317927677,72.425752434199,72.8400074994717
"RNF41",1577.97538530138,1.00847898008621,0.318461038842431,3.16672640317923,0.0015416528787777,0.00769554645315098,68.5636818177411,116.238602379538,53.6062570098386,51.5445614726507,57.4589082414437
"RNF44",1873.26258965285,0.121392213325134,0.363247442629799,0.334186009531937,0.738239200500488,0.838536143561386,54.4711466336282,106.413442644296,90.521119708742,85.7821898960902,85.6462971900764
"RNF5",683.353445721429,-0.0439927247282976,0.248715266062222,-0.176879873217319,0.859602748184415,0.918569978647617,23.7873998143184,31.1387936490941,36.0396585028244,31.4158458610681,32.6594266183678
"RNF6",1270.49663471295,-0.460157335838117,0.200637926372156,-2.29347134990116,0.0218208829729915,0.0686574190780035,47.9745878608101,37.1731437227074,67.8595824888394,71.2500096998776,67.2838394855585
"RNF7",870.871336880385,0.859800866880739,0.374040377293406,2.29868463159605,0.0215228538423489,0.0678962233544153,33.4322909155021,63.9795834727971,31.5698656442781,30.3811922548653,33.1337336439457
"RNF8",719.583091062705,-0.99937543565656,0.51180703040478,-1.95264108596978,0.0508621391353464,0.132424848739776,27.6853350780092,9.3996606915899,42.3848889243972,43.0321840761637,44.72037669735
"RNFT1",1750.3368907616,-0.0399580334494242,0.276749559288352,-0.144383367952507,0.885197749644291,0.934211919642903,87.00391402674,54.4638775874839,82.0191360896889,87.146051467903,86.933701973788
"RNFT2",1717.02059202055,0.82341287442727,0.51082725201222,1.61192041180992,0.106979259805631,0.231988909397268,145.023181220907,46.4180774893328,60.732919749339,65.3712960282705,63.8959321600016
"RNGTT",669.159893336617,-0.942261638412362,0.24009223490203,-3.92458189577374,8.68805000139861e-05,0.000640132085909746,20.3392263118226,15.0858751840332,41.759743070055,40.4925797700294,37.5380131671696
"RNH1",965.683180461084,0.231794936252883,0.678974178878983,0.341389913583439,0.73281006731586,0.834621571286219,73.2611935457788,14.2348770967287,45.5106181961079,38.5643616857423,46.5498466531507
"RNLS",633.65663720592,0.516312976658036,0.251859055188324,2.05000759759053,0.040363689413626,0.111191082389535,27.1855997877924,36.0900552479563,24.536974782929,27.3242611456296,26.4256771393432
"RNMT",750.440912126442,-0.0652202903273877,0.67638110843475,-0.0964253577074579,0.92318275341824,0.95622058705667,10.1945999204222,49.280525601175,34.6643376232717,38.0470348826409,37.8768038997253
"RNPC3",1296.43054325865,-0.97494547771104,0.269444688052538,-3.61835107887129,0.000296486024226934,0.00188101536274775,26.9857056717057,40.1516370282729,79.1747224524322,74.4950596466047,79.8868547366298
"RNPEP",1059.88926059125,-0.570608875511411,0.245637528872022,-2.32297107910046,0.0201807061434153,0.0645455918491825,28.634832129421,38.5270043161463,54.012601815161,60.4331765441206,62.066462204201
"RNPEPL1",999.084463743733,0.176785250223863,0.392247697607663,0.450697993390615,0.652207228775632,0.777868097984759,29.4344085937679,58.2546872491127,41.5721993137524,44.3960456479765,51.4961913484637
"RNPS1",1651.84351078207,-1.34347255590042,0.240264851671234,-5.5916316787724,2.2494560158433e-08,3.80071700128916e-07,41.8778173201655,28.7405263121452,107.462572361414,105.252489576453,102.789108257394
"ROBO1",1616.79393411108,0.576517981318432,0.511241181045989,1.12768298543339,0.259453825822973,0.42690384342371,41.1282143848403,123.27867746542,62.6083573123654,64.4777315501862,68.5034861227589
"ROBO2",635.161246842731,0.0319451251348805,0.169039985465544,0.188979696412669,0.850108729969295,0.913060535744146,26.1861292073589,26.574349362643,29.9444864229886,31.2277270235767,29.9491007579223
"ROBO3",1154.80693698227,-0.0229888949395332,0.197670461596746,-0.116299090687769,0.907415506249386,0.947083141844914,52.7220731178695,41.1960437717829,55.3879226947137,56.8118889224106,55.9682290181987
"ROBO4",1318.95581723097,0.371290614518854,0.648900818338401,0.572183920910431,0.567197379479373,0.715062364663006,22.0882998275813,102.313179132738,60.139031187714,52.2970368226164,58.4075222925996
"ROCK1",806.331422840672,-0.297594822981591,0.359663700881752,-0.827425237109019,0.407996081177129,0.581338585577967,38.3296967596264,19.9984550516542,42.7287191442853,42.279708726198,41.0614367857487
"ROCK2",1263.0779213219,-0.218493756122575,0.191808898000169,-1.13912210747586,0.254652227860544,0.421484915826413,51.6726290084142,42.7819947526684,69.4224471246948,63.6311967814748,60.575782980956
"ROGDI",776.7525528715,0.292609340441527,0.660140791454187,0.443252930631592,0.65758279742259,0.781391574500988,59.4185260067742,12.6102443846021,33.9141625980612,31.462875570441,37.741287606703
"ROM1",2257.66485098912,0.598572181549263,0.404538270391299,1.47964290491053,0.13896857003526,0.278095124182796,72.0118553202369,159.600823100823,88.3018519258274,93.1658542676287,89.5762696877223
"ROMO1",437.653024557804,-0.395251068016685,0.381155652228076,-1.03698073400253,0.29974483604447,0.470794878352455,19.6395969055191,10.6374760913054,22.7553090980539,21.2574286365311,26.0191282602764
"ROPN1",1332.46044929482,0.44195918102741,0.589419175237093,0.749821518530735,0.453362206850863,0.622042388086604,26.9857056717057,102.081088745291,57.4196467213257,59.9158497410192,51.3606750554414
"ROPN1B",1512.32021260932,0.897887879882337,0.391879054940517,2.29123722883997,0.0219496968574864,0.068984252597226,55.3206966269967,115.813103335885,52.2934507157201,55.0717896756149,55.3584056995985
"ROPN1L",949.241267375618,0.387059968819372,0.632974651076757,0.611493632740177,0.540872832357067,0.694335474862827,17.0409733963919,73.031108583217,40.4469367759365,41.8564413418423,40.0450645880816
"ROR1",457.603503254571,-1.46840817442977,0.574978725584418,-2.55384783660866,0.0106539804580225,0.0384731487520868,4.24774996684256,13.8480597843176,29.1317968123438,32.0742617922881,27.7808400695659
"ROR2",426.915674962347,-0.885319819168145,0.235324245275365,-3.76212751955153,0.00016847410594567,0.00115241446381685,13.0430910746578,10.2119770476532,24.7557758319488,25.2079242238511,25.6803375277207
"RORA",1661.57326490869,1.08803702286783,0.630587830289665,1.72543295415015,0.0844494767493721,0.194157589444086,37.1303320631062,161.341501006673,48.9489203949897,53.9901063600392,62.8795599623346
"RORB",1952.22123125008,0.565259666601069,0.282239825699783,2.00276366100911,0.0452026620460334,0.121092853513744,123.534563741586,75.6614663076125,79.424780794169,77.7871393027046,79.8190965901187
"RORC",1199.73486724813,0.326982909789787,0.227804299194491,1.43536759817962,0.151182374173199,0.294619999105843,64.6657465540503,47.539847695325,53.5749997171215,54.7896114193778,49.192414367085
"ROS1",803.916641228844,0.304620341196571,0.233667485011291,1.30364882038188,0.192353346886589,0.348842243214097,40.7783996816886,33.7691513734896,39.2591596526865,36.2599059264723,30.7621985160559
"RP1",736.797454242481,-0.00489435449803841,0.249319746349342,-0.0196308337775241,0.984337866771447,0.991094280811998,35.4312320763691,24.9883983817575,35.7583428683705,36.0247573796081,34.9632035997464
"RP1L1",360.595058519691,-0.349596934965702,0.557366316641564,-0.627230107969592,0.530508410096632,0.685321967509825,19.1898351443241,6.34380392354215,18.9419193865669,21.0693097990397,17.0750529208064
"RP2",680.380731338413,-0.315357313622618,0.378362145683222,-0.833480085734176,0.404574024497733,0.578419657995967,16.8910528093269,31.6029744239874,36.2897168445613,38.4232725576237,32.1851195927898
"RP9",759.329022964531,-1.08275043816592,0.182041189578501,-5.94783213992901,2.71717025114055e-09,5.37411313307809e-08,17.7905763317171,19.4182290830376,45.6043900742592,44.9604021604508,48.7858654880182
"RPA1",1244.96278814682,-0.778326689768421,0.22678726784767,-3.43196819272594,0.000599217832270146,0.00344190296239895,41.4780290879921,30.0943869055841,70.1413648571883,75.2005052871975,70.8750212506487
"RPA2",546.349803908169,-1.95208284823026,0.318684764423404,-6.1254351200697,9.04361174153017e-10,1.94352335350997e-08,10.3445205074872,6.18907699857771,37.1024064552061,37.0594109858109,38.2155946322809
"RPA3",547.618607688415,-1.54024178282023,0.695921769289362,-2.21323983641587,0.0268811150048898,0.081188430797018,3.44817350249573,17.3294155960176,35.2582261848968,35.3663414483881,36.8604317020582
"RPA4",609.643314141697,-0.866025990786815,0.188163341609441,-4.60252237964805,4.17404694916879e-06,4.31281062309259e-05,17.3907880995437,16.091600196302,36.5397751862982,33.7203016203381,37.4024968741473
"RPAIN",516.10616146837,-2.23714209386789,0.40095789750963,-5.57949377668553,2.41219575468367e-08,4.05094071100954e-07,8.84531463683687,4.3323538990044,33.3827886218703,36.2128762170995,39.4352412694814
"RPAP1",480.405630787839,-0.984068741221993,0.224806353791688,-4.37740626376538,1.20099985108585e-05,0.00011132101539768,13.8926410680263,10.9856116724754,28.9442530560411,28.829211845561,28.8649704137441
