"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","EVT_wt_1","EVT_wt_2"
"SMAD2",1024.30568931804,0.211895868298029,0.0901390236926717,2.35076728832216,0.0187347466510946,0.0508035374887859,58.2620911578324,61.1958721419235
"MTCO2P2",84.3792444558171,-0.125631081738521,0.223984054553999,-0.560892970656686,0.574870502281223,0.701353459204533,5.59892598186591,6.1133491028629
"CTIF",70.71579661362,0.227600462368017,0.22951015277248,0.991679277010652,0.321354003115241,0.471879298692097,3.9358786605196,4.24191570402732
"SMAD7",114.252508972173,0.498819334531712,0.263297185789682,1.8945106953409,0.0581572560915168,0.127784810450472,5.2108816068851,6.17573021615742
"DYM",632.738515319327,0.642881179258987,0.12689949852411,5.06606556161328,4.06122092574517e-07,3.91596981967417e-06,27.7174553557718,30.4419832877255
"C18orf32",57.5343375191682,0.647549093097381,0.26807872447123,2.41551840555283,0.0157128283387362,0.0439437605821918,2.21739642846175,3.05667455143145
"RPL17",131.211304098306,0.08671854037624,0.173644583592699,0.49940250701771,0.617495853400578,0.734663258526075,8.7587158924239,7.61049582193137
"LIPG",2586.45670067168,-0.875615784327822,0.173149971144796,-5.05697909470394,4.25949910778551e-07,4.09251945637553e-06,250.6766662376,261.439245817331
"ACAA2",559.63226653982,-0.0617482671075779,0.120595356715777,-0.512028562203339,0.60863101993704,0.727703882485248,41.2990084801,33.9977067455131
"MYO5B",147.900882891585,0.165956109532484,0.229207363922571,0.724043532861998,0.469039009496974,0.611533595900881,8.03806205317383,9.60669144735599
"MBD1",917.420221721936,0.321089581860851,0.107079082196603,2.99862097502212,0.00271204463786406,0.00993973945579323,54.1044728544666,46.6610727443005
"CXXC1",1533.86136833166,0.26980554998028,0.10993231804605,2.45428782705429,0.0141163941385474,0.0403160853801097,85.2034577636426,88.1445130851559
"SKA1",313.696582937829,-0.298761349826818,0.160058277112911,-1.86657856885502,0.0619604626987439,0.134324065162282,24.3359258023677,23.2057741455612
"MAPK4",25.7004924545744,1.20014318360135,0.39375345564769,3.04795593889383,0.00230403707483247,0.00862973597353202,0.997828392807786,0.686192246239713
"ME2",205.881345637452,-0.160728042850993,0.154930028556548,-1.03742343784781,0.299538559938807,0.448194004659242,14.4685116957129,14.6595616242121
"ELAC1",126.777514667588,-0.0412615062059764,0.158705870010663,-0.259987272072572,0.79487359151259,0.86620016278009,7.98262714246229,8.92049920111627
"SMAD4",269.258970586224,-0.0779038770134292,0.149798017332525,-0.520059466745119,0.603022128303919,0.723712454552781,16.6859081241746,19.8371940276572
"MEX3C",118.991962011399,-0.564513656010161,0.190879616995483,-2.95743288306955,0.00310212274933503,0.0111392154131689,9.81197919594323,10.7295514866573
"MBD2",324.511111118502,-0.611239768807864,0.133166829000674,-4.59003021544331,4.43181850395573e-06,3.45923065624338e-05,25.7772334808678,31.4400811004378
"POLI",404.555678988149,0.0642591727069979,0.114553477510779,0.560953487430807,0.574829245652441,0.701353459204533,25.1120145523293,25.8881620172255
